t,theta_ts,theta_dot_ts,u_ts,theta_base,u_base,w1,w2
6.54000,-3.14122,-0.02860,0.00000,-3.40462,15.00000,0.00000,0.00000
6.54500,-3.14137,-0.02835,0.00000,-3.19985,15.00000,0.00000,0.00000
6.55000,-3.14151,-0.02809,0.00000,-2.98211,15.00000,0.00000,0.00000
6.55500,-3.14165,-0.02782,0.00000,-2.75162,15.00000,0.00000,0.00000
6.56000,-3.14178,-0.02753,0.00000,-2.50862,15.00000,0.00000,0.00000
6.56500,-3.14192,-0.02724,0.00000,-2.25335,15.00000,0.00000,0.00000
6.57000,-3.14205,-0.02693,0.00000,-1.98600,15.00000,0.00000,0.00000
6.57500,-3.14219,-0.02662,0.00000,-1.70678,15.00000,0.00000,0.00000
6.58000,-3.14232,-0.02630,0.00000,-1.41584,15.00000,0.00000,0.00000
6.58500,-3.14245,-0.02596,0.00000,-1.11329,15.00000,0.00000,0.00000
6.59000,-3.14258,-0.02562,0.00000,-0.79921,15.00000,0.00000,0.00000
6.59500,-3.14270,-0.02527,0.00000,-0.47362,15.00000,0.00000,0.00000
6.60000,-3.14283,-0.02490,0.00000,-0.13650,15.00000,0.00000,0.00000
6.60500,-3.14295,-0.02453,0.00000,0.21217,15.00000,0.00000,0.00000
6.61000,-3.14307,-0.02416,0.00000,0.57246,15.00000,0.00000,0.00000
6.61500,-3.14319,-0.02377,0.00000,0.94441,15.00000,0.00000,0.00000
6.62000,-3.14331,-0.02337,0.00000,1.29804,-15.00000,0.00000,0.00000
6.62500,-3.14342,-0.02297,0.00000,1.63361,-15.00000,0.00000,0.00000
6.63000,-3.14353,-0.02256,0.00000,1.95131,-15.00000,0.00000,0.00000
6.63500,-3.14364,-0.02215,0.00000,2.25129,-15.00000,0.00000,0.00000
6.64000,-3.14375,-0.02172,0.00000,2.53365,-15.00000,0.00000,0.00000
6.64500,-3.14386,-0.02130,0.00000,2.79847,-15.00000,0.00000,0.00000
6.65000,-3.14396,-0.02086,0.00000,3.04580,-15.00000,0.00000,0.00000
6.65500,-3.14407,-0.02042,0.00000,3.27571,-15.00000,0.00000,0.00000
6.66000,-3.14417,-0.01997,0.00000,3.48825,-15.00000,0.00000,0.00000
6.66500,-3.14426,-0.01952,0.00000,3.68350,-15.00000,0.00000,0.00000
6.67000,-3.14436,-0.01906,0.00000,3.86155,-15.00000,0.00000,0.00000
6.67500,-3.14445,-0.01860,0.00000,4.02249,-15.00000,0.00000,0.00000
6.68000,-3.14454,-0.01813,0.00000,4.16644,-15.00000,0.00000,0.00000
6.68500,-3.14463,-0.01766,0.00000,4.29354,-15.00000,0.00000,0.00000
6.69000,-3.14472,-0.01719,0.00000,4.40391,-15.00000,0.00000,0.00000
6.69500,-3.14480,-0.01671,0.00000,4.49772,-15.00000,0.00000,0.00000
6.70000,-3.14488,-0.01623,0.00000,4.57511,-15.00000,0.00000,0.00000
6.70500,-3.14496,-0.01574,0.00000,4.63624,-15.00000,0.00000,0.00000
6.71000,-3.14504,-0.01526,0.00000,4.68126,-15.00000,0.00000,0.00000
6.71500,-3.14511,-0.01477,0.00000,4.71035,-15.00000,0.00000,0.00000
6.72000,-3.14518,-0.01427,0.00000,4.72366,-15.00000,0.00000,0.00000
6.72500,-3.14525,-0.01378,0.00000,4.72134,-15.00000,0.00000,0.00000
6.73000,-3.14532,-0.01328,0.00000,4.70355,-15.00000,0.00000,0.00000
6.73500,-3.14538,-0.01278,0.00000,4.67045,-15.00000,0.00000,0.00000
6.74000,-3.14544,-0.01228,0.00000,4.62220,-15.00000,0.00000,0.00000
6.74500,-3.14550,-0.01178,0.00000,4.55893,-15.00000,0.00000,0.00000
6.75000,-3.14556,-0.01128,0.00000,4.48082,-15.00000,0.00000,0.00000
6.75500,-3.14561,-0.01078,0.00000,4.38801,-15.00000,0.00000,0.00000
6.76000,-3.14566,-0.01028,0.00000,4.28066,-15.00000,0.00000,0.00000
6.76500,-3.14571,-0.00978,0.00000,4.15894,-15.00000,0.00000,0.00000
6.77000,-3.14576,-0.00927,0.00000,4.02302,-15.00000,0.00000,0.00000
6.77500,-3.14580,-0.00877,0.00000,3.87308,-15.00000,0.00000,0.00000
6.78000,-3.14584,-0.00827,0.00000,3.70931,-15.00000,0.00000,0.00000
6.78500,-3.14588,-0.00777,0.00000,3.53192,-15.00000,0.00000,0.00000
6.79000,-3.14592,-0.00727,0.00000,3.34111,-15.00000,0.00000,0.00000
6.79500,-3.14595,-0.00678,0.00000,3.13712,-15.00000,0.00000,0.00000
6.80000,-3.14598,-0.00628,0.00000,2.92016,-15.00000,0.00000,0.00000
6.80500,-3.14601,-0.00579,0.00000,2.69049,-15.00000,0.00000,0.00000
6.81000,-3.14604,-0.00530,0.00000,2.44832,-15.00000,0.00000,0.00000
6.81500,-3.14606,-0.00481,0.00000,2.19389,-15.00000,0.00000,0.00000
6.82000,-3.14608,-0.00432,0.00000,1.92740,-15.00000,0.00000,0.00000
6.82500,-3.14610,-0.00384,0.00000,1.64904,-15.00000,0.00000,0.00000
6.83000,-3.14612,-0.00336,0.00000,1.35895,-15.00000,0.00000,0.00000
6.83500,-3.14614,-0.00288,0.00000,1.05724,-15.00000,0.00000,0.00000
6.84000,-3.14615,-0.00240,0.00000,0.74397,-15.00000,0.00000,0.00000
6.84500,-3.14616,-0.00193,0.00000,0.41917,-15.00000,0.00000,0.00000
6.85000,-3.14616,-0.00147,0.00000,0.08282,-15.00000,0.00000,0.00000
6.85500,-3.14617,-0.00100,0.00000,-0.26513,-15.00000,0.00000,0.00000
6.86000,-3.14617,-0.00054,0.00000,-0.62473,-15.00000,0.00000,0.00000
6.86500,-3.14617,-0.00009,0.00000,-0.99602,-15.00000,0.00000,0.00000
6.87000,-3.14617,0.00036,0.00000,-1.34901,15.00000,0.00000,0.00000
6.87500,-3.14617,0.00081,0.00000,-1.68394,15.00000,0.00000,0.00000
6.88000,-3.14616,0.00125,0.00000,-2.00102,15.00000,0.00000,0.00000
6.88500,-3.14615,0.00168,0.00000,-2.30037,15.00000,0.00000,0.00000
6.89000,-3.14614,0.00211,0.00000,-2.58209,15.00000,0.00000,0.00000
6.89500,-3.14613,0.00254,0.00000,-2.84626,15.00000,0.00000,0.00000
6.90000,-3.14611,0.00296,0.00000,-3.09292,15.00000,0.00000,0.00000
6.90500,-3.14610,0.00337,0.00000,-3.32215,15.00000,0.00000,0.00000
6.91000,-3.14608,0.00378,0.00000,-3.53399,15.00000,0.00000,0.00000
6.91500,-3.14606,0.00418,0.00000,-3.72853,15.00000,0.00000,0.00000
6.92000,-3.14603,0.00458,0.00000,-3.90585,15.00000,0.00000,0.00000
6.92500,-3.14601,0.00497,0.00000,-4.06605,15.00000,0.00000,0.00000
6.93000,-3.14598,0.00535,0.00000,-4.20927,15.00000,0.00000,0.00000
6.93500,-3.14595,0.00573,0.00000,-4.33562,15.00000,0.00000,0.00000
6.94000,-3.14592,0.00610,0.00000,-4.44525,15.00000,0.00000,0.00000
6.94500,-3.14589,0.00646,0.00000,-4.53831,15.00000,0.00000,0.00000
6.95000,-3.14586,0.00682,0.00000,-4.61496,15.00000,0.00000,0.00000
6.95500,-3.14582,0.00717,0.00000,-4.67536,15.00000,0.00000,0.00000
6.96000,-3.14578,0.00751,0.00000,-4.71966,15.00000,0.00000,0.00000
6.96500,-3.14574,0.00785,0.00000,-4.74802,15.00000,0.00000,0.00000
6.97000,-3.14570,0.00818,0.00000,-4.76062,15.00000,0.00000,0.00000
6.97500,-3.14566,0.00850,0.00000,-4.75759,15.00000,0.00000,0.00000
6.98000,-3.14562,0.00881,0.00000,-4.73911,15.00000,0.00000,0.00000
6.98500,-3.14557,0.00912,0.00000,-4.70532,15.00000,0.00000,0.00000
6.99000,-3.14552,0.00942,0.00000,-4.65638,15.00000,0.00000,0.00000
6.99500,-3.14548,0.00971,0.00000,-4.59244,15.00000,0.00000,0.00000
7.00000,-3.14543,0.01000,0.00000,-4.51365,15.00000,0.00000,0.00000
7.00500,-3.14537,0.01027,0.00000,-4.42017,15.00000,0.00000,0.00000
7.01000,-3.14532,0.01054,0.00000,-4.31216,15.00000,0.00000,0.00000
7.01500,-3.14527,0.01080,0.00000,-4.18977,15.00000,0.00000,0.00000
7.02000,-3.14521,0.01105,0.00000,-4.05318,15.00000,0.00000,0.00000
7.02500,-3.14516,0.01130,0.00000,-3.90257,15.00000,0.00000,0.00000
7.03000,-3.14510,0.01153,0.00000,-3.73812,15.00000,0.00000,0.00000
7.03500,-3.14504,0.01176,0.00000,-3.56005,15.00000,0.00000,0.00000
7.04000,-3.14498,0.01198,0.00000,-3.36856,15.00000,0.00000,0.00000
7.04500,-3.14492,0.01220,0.00000,-3.16387,15.00000,0.00000,0.00000
7.05000,-3.14486,0.01240,0.00000,-2.94622,15.00000,0.00000,0.00000
7.05500,-3.14479,0.01260,0.00000,-2.71584,15.00000,0.00000,0.00000
7.06000,-3.14473,0.01278,0.00000,-2.47296,15.00000,0.00000,0.00000
7.06500,-3.14466,0.01296,0.00000,-2.21782,15.00000,0.00000,0.00000
7.07000,-3.14460,0.01314,0.00000,-1.95062,15.00000,0.00000,0.00000
7.07500,-3.14453,0.01330,0.00000,-1.67155,15.00000,0.00000,0.00000
7.08000,-3.14447,0.01346,0.00000,-1.38076,15.00000,0.00000,0.00000
7.08500,-3.14440,0.01360,0.00000,-1.07835,15.00000,0.00000,0.00000
7.09000,-3.14433,0.01374,0.00000,-0.76441,15.00000,0.00000,0.00000
7.09500,-3.14426,0.01387,0.00000,-0.43894,15.00000,0.00000,0.00000
7.10000,-3.14419,0.01400,0.00000,-0.10194,15.00000,0.00000,0.00000
7.10500,-3.14412,0.01411,0.00000,0.24665,15.00000,0.00000,0.00000
7.11000,-3.14405,0.01422,0.00000,0.60687,15.00000,0.00000,0.00000
7.11500,-3.14398,0.01432,0.00000,0.97876,15.00000,0.00000,0.00000
7.12000,-3.14390,0.01441,0.00000,1.33235,-15.00000,0.00000,0.00000
7.12500,-3.14383,0.01449,0.00000,1.66787,-15.00000,0.00000,0.00000
7.13000,-3.14376,0.01456,0.00000,1.98553,-15.00000,0.00000,0.00000
7.13500,-3.14369,0.01463,0.00000,2.28546,-15.00000,0.00000,0.00000
7.14000,-3.14361,0.01469,0.00000,2.56776,-15.00000,0.00000,0.00000
7.14500,-3.14354,0.01474,0.00000,2.83250,-15.00000,0.00000,0.00000
7.15000,-3.14346,0.01478,0.00000,3.07975,-15.00000,0.00000,0.00000
7.15500,-3.14339,0.01482,0.00000,3.30956,-15.00000,0.00000,0.00000
7.16000,-3.14332,0.01485,0.00000,3.52198,-15.00000,0.00000,0.00000
7.16500,-3.14324,0.01487,0.00000,3.71710,-15.00000,0.00000,0.00000
7.17000,-3.14317,0.01488,0.00000,3.89500,-15.00000,0.00000,0.00000
7.17500,-3.14309,0.01489,0.00000,4.05578,-15.00000,0.00000,0.00000
7.18000,-3.14302,0.01489,0.00000,4.19957,-15.00000,0.00000,0.00000
7.18500,-3.14294,0.01488,0.00000,4.32649,-15.00000,0.00000,0.00000
7.19000,-3.14287,0.01486,0.00000,4.43669,-15.00000,0.00000,0.00000
7.19500,-3.14280,0.01484,0.00000,4.53032,-15.00000,0.00000,0.00000
7.20000,-3.14272,0.01481,0.00000,4.60753,-15.00000,0.00000,0.00000
7.20500,-3.14265,0.01477,0.00000,4.66847,-15.00000,0.00000,0.00000
7.21000,-3.14257,0.01473,0.00000,4.71332,-15.00000,0.00000,0.00000
7.21500,-3.14250,0.01467,0.00000,4.74223,-15.00000,0.00000,0.00000
7.22000,-3.14243,0.01462,0.00000,4.75536,-15.00000,0.00000,0.00000
7.22500,-3.14236,0.01455,0.00000,4.75287,-15.00000,0.00000,0.00000
7.23000,-3.14228,0.01448,0.00000,4.73491,-15.00000,0.00000,0.00000
7.23500,-3.14221,0.01440,0.00000,4.70164,-15.00000,0.00000,0.00000
7.24000,-3.14214,0.01432,0.00000,4.65322,-15.00000,0.00000,0.00000
7.24500,-3.14207,0.01423,0.00000,4.58979,-15.00000,0.00000,0.00000
7.25000,-3.14200,0.01414,0.00000,4.51150,-15.00000,0.00000,0.00000
7.25500,-3.14193,0.01403,0.00000,4.41852,-15.00000,0.00000,0.00000
7.26000,-3.14186,0.01393,0.00000,4.31100,-15.00000,0.00000,0.00000
7.26500,-3.14179,0.01381,0.00000,4.18910,-15.00000,0.00000,0.00000
7.27000,-3.14172,0.01369,0.00000,4.05300,-15.00000,0.00000,0.00000
7.27500,-3.14165,0.01357,0.00000,3.90287,-15.00000,0.00000,0.00000
7.28000,-3.14158,0.01344,0.00000,3.73890,-15.00000,0.00000,0.00000
7.28500,-3.14152,0.01331,0.00000,3.56130,-15.00000,0.00000,0.00000
7.29000,-3.14145,0.01316,0.00000,3.37027,-15.00000,0.00000,0.00000
7.29500,-3.14139,0.01302,0.00000,3.16604,-15.00000,0.00000,0.00000
7.30000,-3.14132,0.01287,0.00000,2.94885,-15.00000,0.00000,0.00000
7.30500,-3.14126,0.01271,0.00000,2.71891,-15.00000,0.00000,0.00000
7.31000,-3.14120,0.01255,0.00000,2.47648,-15.00000,0.00000,0.00000
7.31500,-3.14113,0.01239,0.00000,2.22178,-15.00000,0.00000,0.00000
7.32000,-3.14107,0.01222,0.00000,1.95501,-15.00000,0.00000,0.00000
7.32500,-3.14101,0.01205,0.00000,1.67637,-15.00000,0.00000,0.00000
7.33000,-3.14095,0.01187,0.00000,1.38600,-15.00000,0.00000,0.00000
7.33500,-3.14090,0.01169,0.00000,1.08401,-15.00000,0.00000,0.00000
7.34000,-3.14084,0.01150,0.00000,0.77048,-15.00000,0.00000,0.00000
7.34500,-3.14078,0.01131,0.00000,0.44543,-15.00000,0.00000,0.00000
7.35000,-3.14073,0.01112,0.00000,0.10884,-15.00000,0.00000,0.00000
7.35500,-3.14067,0.01093,0.00000,-0.23934,-15.00000,0.00000,0.00000
7.36000,-3.14062,0.01073,0.00000,-0.59915,-15.00000,0.00000,0.00000
7.36500,-3.14056,0.01052,0.00000,-0.97063,-15.00000,0.00000,0.00000
7.37000,-3.14051,0.01032,0.00000,-1.32381,15.00000,0.00000,0.00000
7.37500,-3.14046,0.01011,0.00000,-1.65893,15.00000,0.00000,0.00000
7.38000,-3.14041,0.00990,0.00000,-1.97619,15.00000,0.00000,0.00000
7.38500,-3.14036,0.00968,0.00000,-2.27572,15.00000,0.00000,0.00000
7.39000,-3.14032,0.00946,0.00000,-2.55763,15.00000,0.00000,0.00000
7.39500,-3.14027,0.00924,0.00000,-2.82200,15.00000,0.00000,0.00000
7.40000,-3.14023,0.00902,0.00000,-3.06888,15.00000,0.00000,0.00000
7.40500,-3.14018,0.00880,0.00000,-3.29832,15.00000,0.00000,0.00000
7.41000,-3.14014,0.00857,0.00000,-3.51039,15.00000,0.00000,0.00000
7.41500,-3.14010,0.00834,0.00000,-3.70516,15.00000,0.00000,0.00000
7.42000,-3.14006,0.00811,0.00000,-3.88273,15.00000,0.00000,0.00000
7.42500,-3.14002,0.00788,0.00000,-4.04318,15.00000,0.00000,0.00000
7.43000,-3.13998,0.00765,0.00000,-4.18665,15.00000,0.00000,0.00000
7.43500,-3.13994,0.00741,0.00000,-4.31326,15.00000,0.00000,0.00000
7.44000,-3.13991,0.00718,0.00000,-4.42315,15.00000,0.00000,0.00000
7.44500,-3.13987,0.00694,0.00000,-4.51647,15.00000,0.00000,0.00000
7.45000,-3.13984,0.00670,0.00000,-4.59338,15.00000,0.00000,0.00000
7.45500,-3.13981,0.00646,0.00000,-4.65403,15.00000,0.00000,0.00000
7.46000,-3.13977,0.00622,0.00000,-4.69859,15.00000,0.00000,0.00000
7.46500,-3.13975,0.00598,0.00000,-4.72721,15.00000,0.00000,0.00000
7.47000,-3.13972,0.00574,0.00000,-4.74005,15.00000,0.00000,0.00000
7.47500,-3.13969,0.00550,0.00000,-4.73728,15.00000,0.00000,0.00000
7.48000,-3.13966,0.00526,0.00000,-4.71904,15.00000,0.00000,0.00000
7.48500,-3.13964,0.00502,0.00000,-4.68549,15.00000,0.00000,0.00000
7.49000,-3.13961,0.00477,0.00000,-4.63679,15.00000,0.00000,0.00000
7.49500,-3.13959,0.00453,0.00000,-4.57308,15.00000,0.00000,0.00000
7.50000,-3.13957,0.00429,0.00000,-4.49453,15.00000,0.00000,0.00000
7.50500,-3.13955,0.00405,0.00000,-4.40129,15.00000,0.00000,0.00000
7.51000,-3.13953,0.00381,0.00000,-4.29351,15.00000,0.00000,0.00000
7.51500,-3.13951,0.00357,0.00000,-4.17136,15.00000,0.00000,0.00000
7.52000,-3.13950,0.00333,0.00000,-4.03501,15.00000,0.00000,0.00000
7.52500,-3.13948,0.00309,0.00000,-3.88464,15.00000,0.00000,0.00000
7.53000,-3.13947,0.00285,0.00000,-3.72044,15.00000,0.00000,0.00000
7.53500,-3.13945,0.00261,0.00000,-3.54262,15.00000,0.00000,0.00000
7.54000,-3.13944,0.00238,0.00000,-3.35138,15.00000,0.00000,0.00000
7.54500,-3.13943,0.00214,0.00000,-3.14696,15.00000,0.00000,0.00000
7.55000,-3.13942,0.00191,0.00000,-2.92957,15.00000,0.00000,0.00000
7.55500,-3.13941,0.00168,0.00000,-2.69947,15.00000,0.00000,0.00000
7.56000,-3.13941,0.00145,0.00000,-2.45687,15.00000,0.00000,0.00000
7.56500,-3.13940,0.00122,0.00000,-2.20201,15.00000,0.00000,0.00000
7.57000,-3.13939,0.00099,0.00000,-1.93510,15.00000,0.00000,0.00000
7.57500,-3.13939,0.00076,0.00000,-1.65631,15.00000,0.00000,0.00000
7.58000,-3.13939,0.00054,0.00000,-1.36580,15.00000,0.00000,0.00000
7.58500,-3.13939,0.00032,0.00000,-1.06367,15.00000,0.00000,0.00000
7.59000,-3.13939,0.00010,0.00000,-0.74999,15.00000,0.00000,0.00000
7.59500,-3.13939,-0.00012,0.00000,-0.42479,15.00000,0.00000,0.00000
7.60000,-3.13939,-0.00033,0.00000,-0.08804,15.00000,0.00000,0.00000
7.60500,-3.13939,-0.00055,0.00000,0.26030,15.00000,0.00000,0.00000
7.61000,-3.13939,-0.00076,0.00000,0.62028,15.00000,0.00000,0.00000
7.61500,-3.13940,-0.00096,0.00000,0.99195,15.00000,0.00000,0.00000
7.62000,-3.13940,-0.00117,0.00000,1.34531,-15.00000,0.00000,0.00000
7.62500,-3.13941,-0.00137,0.00000,1.68062,-15.00000,0.00000,0.00000
7.63000,-3.13942,-0.00157,0.00000,1.99806,-15.00000,0.00000,0.00000
7.63500,-3.13943,-0.00177,0.00000,2.29777,-15.00000,0.00000,0.00000
7.64000,-3.13944,-0.00197,0.00000,2.57986,-15.00000,0.00000,0.00000
7.64500,-3.13945,-0.00216,0.00000,2.84438,-15.00000,0.00000,0.00000
7.65000,-3.13946,-0.00235,0.00000,3.09140,-15.00000,0.00000,0.00000
7.65500,-3.13947,-0.00253,0.00000,3.32098,-15.00000,0.00000,0.00000
7.66000,-3.13949,-0.00271,0.00000,3.53317,-15.00000,0.00000,0.00000
7.66500,-3.13950,-0.00289,0.00000,3.72805,-15.00000,0.00000,0.00000
7.67000,-3.13952,-0.00307,0.00000,3.90571,-15.00000,0.00000,0.00000
7.67500,-3.13953,-0.00324,0.00000,4.06626,-15.00000,0.00000,0.00000
7.68000,-3.13955,-0.00341,0.00000,4.20981,-15.00000,0.00000,0.00000
7.68500,-3.13957,-0.00358,0.00000,4.33650,-15.00000,0.00000,0.00000
7.69000,-3.13959,-0.00374,0.00000,4.44646,-15.00000,0.00000,0.00000
7.69500,-3.13961,-0.00390,0.00000,4.53985,-15.00000,0.00000,0.00000
7.70000,-3.13963,-0.00406,0.00000,4.61682,-15.00000,0.00000,0.00000
7.70500,-3.13965,-0.00421,0.00000,4.67753,-15.00000,0.00000,0.00000
7.71000,-3.13967,-0.00436,0.00000,4.72215,-15.00000,0.00000,0.00000
7.71500,-3.13969,-0.00450,0.00000,4.75083,-15.00000,0.00000,0.00000
7.72000,-3.13972,-0.00464,0.00000,4.76373,-15.00000,0.00000,0.00000
7.72500,-3.13974,-0.00478,0.00000,4.76101,-15.00000,0.00000,0.00000
7.73000,-3.13976,-0.00492,0.00000,4.74283,-15.00000,0.00000,0.00000
7.73500,-3.13979,-0.00505,0.00000,4.70935,-15.00000,0.00000,0.00000
7.74000,-3.13981,-0.00517,0.00000,4.66070,-15.00000,0.00000,0.00000
7.74500,-3.13984,-0.00530,0.00000,4.59706,-15.00000,0.00000,0.00000
7.75000,-3.13987,-0.00541,0.00000,4.51856,-15.00000,0.00000,0.00000
7.75500,-3.13990,-0.00553,0.00000,4.42536,-15.00000,0.00000,0.00000
7.76000,-3.13992,-0.00564,0.00000,4.31763,-15.00000,0.00000,0.00000
7.76500,-3.13995,-0.00575,0.00000,4.19552,-15.00000,0.00000,0.00000
7.77000,-3.13998,-0.00585,0.00000,4.05921,-15.00000,0.00000,0.00000
7.77500,-3.14001,-0.00595,0.00000,3.90887,-15.00000,0.00000,0.00000
7.78000,-3.14004,-0.00605,0.00000,3.74470,-15.00000,0.00000,0.00000
7.78500,-3.14007,-0.00614,0.00000,3.56688,-15.00000,0.00000,0.00000
7.79000,-3.14010,-0.00623,0.00000,3.37565,-15.00000,0.00000,0.00000
7.79500,-3.14014,-0.00631,0.00000,3.17121,-15.00000,0.00000,0.00000
7.80000,-3.14017,-0.00639,0.00000,2.95380,-15.00000,0.00000,0.00000
7.80500,-3.14020,-0.00647,0.00000,2.72365,-15.00000,0.00000,0.00000
7.81000,-3.14023,-0.00654,0.00000,2.48101,-15.00000,0.00000,0.00000
7.81500,-3.14027,-0.00661,0.00000,2.22610,-15.00000,0.00000,0.00000
7.82000,-3.14030,-0.00667,0.00000,1.95912,-15.00000,0.00000,0.00000
7.82500,-3.14033,-0.00673,0.00000,1.68027,-15.00000,0.00000,0.00000
7.83000,-3.14037,-0.00679,0.00000,1.38969,-15.00000,0.00000,0.00000
7.83500,-3.14040,-0.00684,0.00000,1.08750,-15.00000,0.00000,0.00000
7.84000,-3.14043,-0.00689,0.00000,0.77377,-15.00000,0.00000,0.00000
7.84500,-3.14047,-0.00693,0.00000,0.44851,-15.00000,0.00000,0.00000
7.85000,-3.14050,-0.00697,0.00000,0.11173,-15.00000,0.00000,0.00000
7.85500,-3.14054,-0.00701,0.00000,-0.23664,-15.00000,0.00000,0.00000
7.86000,-3.14057,-0.00704,0.00000,-0.59663,-15.00000,0.00000,0.00000
7.86500,-3.14061,-0.00707,0.00000,-0.96831,-15.00000,0.00000,0.00000
7.87000,-3.14065,-0.00710,0.00000,-1.32167,15.00000,0.00000,0.00000
7.87500,-3.14068,-0.00712,0.00000,-1.65697,15.00000,0.00000,0.00000
7.88000,-3.14072,-0.00714,0.00000,-1.97440,15.00000,0.00000,0.00000
7.88500,-3.14075,-0.00715,0.00000,-2.27412,15.00000,0.00000,0.00000
7.89000,-3.14079,-0.00716,0.00000,-2.55621,15.00000,0.00000,0.00000
7.89500,-3.14082,-0.00717,0.00000,-2.82075,15.00000,0.00000,0.00000
7.90000,-3.14086,-0.00717,0.00000,-3.06780,15.00000,0.00000,0.00000
7.90500,-3.14090,-0.00717,0.00000,-3.29741,15.00000,0.00000,0.00000
7.91000,-3.14093,-0.00717,0.00000,-3.50966,15.00000,0.00000,0.00000
7.91500,-3.14097,-0.00716,0.00000,-3.70460,15.00000,0.00000,0.00000
7.92000,-3.14100,-0.00715,0.00000,-3.88233,15.00000,0.00000,0.00000
7.92500,-3.14104,-0.00714,0.00000,-4.04296,15.00000,0.00000,0.00000
7.93000,-3.14107,-0.00712,0.00000,-4.18659,15.00000,0.00000,0.00000
7.93500,-3.14111,-0.00710,0.00000,-4.31337,15.00000,0.00000,0.00000
7.94000,-3.14115,-0.00708,0.00000,-4.42342,15.00000,0.00000,0.00000
7.94500,-3.14118,-0.00705,0.00000,-4.51690,15.00000,0.00000,0.00000
7.95000,-3.14122,-0.00702,0.00000,-4.59397,15.00000,0.00000,0.00000
7.95500,-3.14125,-0.00699,0.00000,-4.65478,15.00000,0.00000,0.00000
7.96000,-3.14129,-0.00695,0.00000,-4.69949,15.00000,0.00000,0.00000
7.96500,-3.14132,-0.00691,0.00000,-4.72826,15.00000,0.00000,0.00000
7.97000,-3.14135,-0.00687,0.00000,-4.74126,15.00000,0.00000,0.00000
7.97500,-3.14139,-0.00682,0.00000,-4.73863,15.00000,0.00000,0.00000
7.98000,-3.14142,-0.00678,0.00000,-4.72055,15.00000,0.00000,0.00000
7.98500,-3.14146,-0.00673,0.00000,-4.68715,15.00000,0.00000,0.00000
7.99000,-3.14149,-0.00667,0.00000,-4.63859,15.00000,0.00000,0.00000
7.99500,-3.14152,-0.00662,0.00000,-4.57503,15.00000,0.00000,0.00000
8.00000,-3.14156,-0.00656,0.00000,-4.49663,15.00000,0.00000,0.00000
8.00500,-3.14159,-0.00649,0.00000,-4.40352,15.00000,0.00000,0.00000
8.01000,-3.14162,-0.00643,0.00000,-4.29588,15.00000,0.00000,0.00000
8.01500,-3.14165,-0.00636,0.00000,-4.17387,15.00000,0.00000,0.00000
8.02000,-3.14168,-0.00629,0.00000,-4.03766,15.00000,0.00000,0.00000
8.02500,-3.14171,-0.00622,0.00000,-3.88742,15.00000,0.00000,0.00000
8.03000,-3.14175,-0.00615,0.00000,-3.72336,15.00000,0.00000,0.00000
8.03500,-3.14178,-0.00607,0.00000,-3.54567,15.00000,0.00000,0.00000
8.04000,-3.14181,-0.00599,0.00000,-3.35456,15.00000,0.00000,0.00000
8.04500,-3.14184,-0.00591,0.00000,-3.15026,15.00000,0.00000,0.00000
8.05000,-3.14186,-0.00583,0.00000,-2.93299,15.00000,0.00000,0.00000
8.05500,-3.14189,-0.00574,0.00000,-2.70300,15.00000,0.00000,0.00000
8.06000,-3.14192,-0.00566,0.00000,-2.46052,15.00000,0.00000,0.00000
8.06500,-3.14195,-0.00557,0.00000,-2.20578,15.00000,0.00000,0.00000
8.07000,-3.14198,-0.00548,0.00000,-1.93897,15.00000,0.00000,0.00000
8.07500,-3.14200,-0.00538,0.00000,-1.66029,15.00000,0.00000,0.00000
8.08000,-3.14203,-0.00529,0.00000,-1.36989,15.00000,0.00000,0.00000
8.08500,-3.14206,-0.00519,0.00000,-1.06787,15.00000,0.00000,0.00000
8.09000,-3.14208,-0.00510,0.00000,-0.75430,15.00000,0.00000,0.00000
8.09500,-3.14211,-0.00500,0.00000,-0.42920,15.00000,0.00000,0.00000
8.10000,-3.14213,-0.00490,0.00000,-0.09256,15.00000,0.00000,0.00000
8.10500,-3.14215,-0.00480,0.00000,0.25567,15.00000,0.00000,0.00000
8.11000,-3.14218,-0.00469,0.00000,0.61554,15.00000,0.00000,0.00000
8.11500,-3.14220,-0.00459,0.00000,0.98710,15.00000,0.00000,0.00000
8.12000,-3.14222,-0.00448,0.00000,1.34035,-15.00000,0.00000,0.00000
8.12500,-3.14225,-0.00438,0.00000,1.67554,-15.00000,0.00000,0.00000
8.13000,-3.14227,-0.00427,0.00000,1.99288,-15.00000,0.00000,0.00000
8.13500,-3.14229,-0.00416,0.00000,2.29248,-15.00000,0.00000,0.00000
8.14000,-3.14231,-0.00405,0.00000,2.57446,-15.00000,0.00000,0.00000
8.14500,-3.14233,-0.00394,0.00000,2.83888,-15.00000,0.00000,0.00000
8.15000,-3.14235,-0.00383,0.00000,3.08580,-15.00000,0.00000,0.00000
8.15500,-3.14237,-0.00372,0.00000,3.31529,-15.00000,0.00000,0.00000
8.16000,-3.14238,-0.00360,0.00000,3.52739,-15.00000,0.00000,0.00000
8.16500,-3.14240,-0.00349,0.00000,3.72218,-15.00000,0.00000,0.00000
8.17000,-3.14242,-0.00337,0.00000,3.89976,-15.00000,0.00000,0.00000
8.17500,-3.14243,-0.00326,0.00000,4.06023,-15.00000,0.00000,0.00000
