t,theta_ts,theta_dot_ts,u_ts,theta_base,u_base,w1,w2
8.11500,1.22096,-0.06170,-0.46385,0.21705,-0.10855,0.00633,0.99367
8.12000,1.22065,-0.06168,-0.46380,0.21673,-0.10839,0.00633,0.99367
8.12500,1.22034,-0.06166,-0.46375,0.21641,-0.10823,0.00633,0.99367
8.13000,1.22004,-0.06165,-0.46369,0.21609,-0.10807,0.00633,0.99367
8.13500,1.21973,-0.06163,-0.46364,0.21576,-0.10791,0.00633,0.99367
8.14000,1.21942,-0.06162,-0.46359,0.21544,-0.10775,0.00633,0.99367
8.14500,1.21911,-0.06160,-0.46353,0.21512,-0.10759,0.00633,0.99367
8.15000,1.21880,-0.06159,-0.46348,0.21480,-0.10744,0.00633,0.99367
8.15500,1.21850,-0.06157,-0.46343,0.21448,-0.10728,0.00633,0.99367
8.16000,1.21819,-0.06156,-0.46338,0.21416,-0.10712,0.00633,0.99367
8.16500,1.21788,-0.06154,-0.46332,0.21384,-0.10696,0.00633,0.99367
8.17000,1.21757,-0.06153,-0.46327,0.21352,-0.10681,0.00633,0.99367
8.17500,1.21727,-0.06151,-0.46322,0.21321,-0.10665,0.00633,0.99367
8.18000,1.21696,-0.06150,-0.46316,0.21289,-0.10649,0.00633,0.99367
8.18500,1.21665,-0.06148,-0.46311,0.21257,-0.10634,0.00633,0.99367
8.19000,1.21634,-0.06147,-0.46306,0.21226,-0.10618,0.00633,0.99367
8.19500,1.21604,-0.06145,-0.46301,0.21194,-0.10603,0.00633,0.99367
8.20000,1.21573,-0.06143,-0.46295,0.21162,-0.10587,0.00633,0.99367
8.20500,1.21542,-0.06142,-0.46290,0.21131,-0.10572,0.00633,0.99367
8.21000,1.21511,-0.06140,-0.46285,0.21099,-0.10556,0.00633,0.99367
8.21500,1.21481,-0.06139,-0.46279,0.21068,-0.10541,0.00633,0.99367
8.22000,1.21450,-0.06137,-0.46274,0.21037,-0.10525,0.00633,0.99367
8.22500,1.21419,-0.06136,-0.46269,0.21005,-0.10510,0.00633,0.99367
8.23000,1.21389,-0.06134,-0.46263,0.20974,-0.10494,0.00633,0.99367
8.23500,1.21358,-0.06133,-0.46258,0.20943,-0.10479,0.00633,0.99367
8.24000,1.21327,-0.06131,-0.46253,0.20912,-0.10463,0.00633,0.99367
8.24500,1.21297,-0.06130,-0.46247,0.20880,-0.10448,0.00633,0.99367
8.25000,1.21266,-0.06128,-0.46242,0.20849,-0.10433,0.00633,0.99367
8.25500,1.21235,-0.06127,-0.46237,0.20818,-0.10417,0.00633,0.99367
8.26000,1.21205,-0.06125,-0.46231,0.20787,-0.10402,0.00633,0.99367
8.26500,1.21174,-0.06124,-0.46226,0.20756,-0.10387,0.00633,0.99367
8.27000,1.21144,-0.06122,-0.46221,0.20725,-0.10372,0.00633,0.99367
8.27500,1.21113,-0.06121,-0.46215,0.20694,-0.10356,0.00633,0.99367
8.28000,1.21082,-0.06119,-0.46210,0.20664,-0.10341,0.00633,0.99367
8.28500,1.21052,-0.06118,-0.46205,0.20633,-0.10326,0.00633,0.99367
8.29000,1.21021,-0.06116,-0.46199,0.20602,-0.10311,0.00633,0.99367
8.29500,1.20991,-0.06114,-0.46194,0.20571,-0.10296,0.00633,0.99367
8.30000,1.20960,-0.06113,-0.46188,0.20541,-0.10281,0.00633,0.99367
8.30500,1.20930,-0.06111,-0.46183,0.20510,-0.10265,0.00633,0.99367
8.31000,1.20899,-0.06110,-0.46178,0.20480,-0.10250,0.00633,0.99367
8.31500,1.20868,-0.06108,-0.46172,0.20449,-0.10235,0.00633,0.99367
8.32000,1.20838,-0.06107,-0.46167,0.20419,-0.10220,0.00633,0.99367
8.32500,1.20807,-0.06105,-0.46162,0.20388,-0.10205,0.00633,0.99367
8.33000,1.20777,-0.06104,-0.46156,0.20358,-0.10190,0.00633,0.99367
8.33500,1.20746,-0.06102,-0.46151,0.20328,-0.10175,0.00633,0.99367
8.34000,1.20716,-0.06101,-0.46145,0.20297,-0.10160,0.00633,0.99367
8.34500,1.20685,-0.06099,-0.46140,0.20267,-0.10145,0.00633,0.99367
8.35000,1.20655,-0.06098,-0.46135,0.20237,-0.10130,0.00633,0.99367
8.35500,1.20624,-0.06096,-0.46129,0.20207,-0.10116,0.00633,0.99367
8.36000,1.20594,-0.06095,-0.46124,0.20177,-0.10101,0.00633,0.99367
8.36500,1.20563,-0.06093,-0.46118,0.20147,-0.10086,0.00633,0.99367
8.37000,1.20533,-0.06092,-0.46113,0.20117,-0.10071,0.00633,0.99367
8.37500,1.20503,-0.06090,-0.46108,0.20087,-0.10056,0.00633,0.99367
8.38000,1.20472,-0.06089,-0.46102,0.20057,-0.10041,0.00633,0.99367
8.38500,1.20442,-0.06087,-0.46097,0.20027,-0.10027,0.00633,0.99367
8.39000,1.20411,-0.06086,-0.46091,0.19997,-0.10012,0.00633,0.99367
8.39500,1.20381,-0.06084,-0.46086,0.19967,-0.09997,0.00633,0.99367
8.40000,1.20350,-0.06083,-0.46080,0.19937,-0.09983,0.00633,0.99367
8.40500,1.20320,-0.06081,-0.46075,0.19908,-0.09968,0.00633,0.99367
8.41000,1.20290,-0.06080,-0.46070,0.19878,-0.09953,0.00633,0.99367
8.41500,1.20259,-0.06078,-0.46064,0.19849,-0.09939,0.00633,0.99367
8.42000,1.20229,-0.06077,-0.46059,0.19819,-0.09924,0.00633,0.99367
8.42500,1.20198,-0.06075,-0.46053,0.19789,-0.09909,0.00633,0.99367
8.43000,1.20168,-0.06073,-0.46048,0.19760,-0.09895,0.00633,0.99367
8.43500,1.20138,-0.06072,-0.46042,0.19731,-0.09880,0.00633,0.99367
8.44000,1.20107,-0.06070,-0.46037,0.19701,-0.09866,0.00633,0.99367
8.44500,1.20077,-0.06069,-0.46032,0.19672,-0.09851,0.00633,0.99367
8.45000,1.20047,-0.06067,-0.46026,0.19642,-0.09837,0.00633,0.99367
8.45500,1.20016,-0.06066,-0.46021,0.19613,-0.09822,0.00633,0.99367
8.46000,1.19986,-0.06064,-0.46015,0.19584,-0.09808,0.00633,0.99367
8.46500,1.19956,-0.06063,-0.46010,0.19555,-0.09793,0.00633,0.99367
8.47000,1.19925,-0.06061,-0.46004,0.19526,-0.09779,0.00633,0.99367
8.47500,1.19895,-0.06060,-0.45999,0.19497,-0.09765,0.00633,0.99367
8.48000,1.19865,-0.06058,-0.45993,0.19468,-0.09750,0.00633,0.99367
8.48500,1.19835,-0.06057,-0.45988,0.19439,-0.09736,0.00633,0.99367
8.49000,1.19804,-0.06055,-0.45982,0.19410,-0.09722,0.00633,0.99367
8.49500,1.19774,-0.06054,-0.45977,0.19381,-0.09707,0.00633,0.99367
8.50000,1.19744,-0.06052,-0.45971,0.19352,-0.09693,0.00633,0.99367
8.50500,1.19713,-0.06051,-0.45966,0.19323,-0.09679,0.00633,0.99367
8.51000,1.19683,-0.06049,-0.45960,0.19294,-0.09664,0.00633,0.99367
8.51500,1.19653,-0.06048,-0.45955,0.19266,-0.09650,0.00633,0.99367
8.52000,1.19623,-0.06046,-0.45949,0.19237,-0.09636,0.00633,0.99367
8.52500,1.19593,-0.06045,-0.45944,0.19208,-0.09622,0.00633,0.99367
8.53000,1.19562,-0.06043,-0.45938,0.19180,-0.09608,0.00633,0.99367
8.53500,1.19532,-0.06042,-0.45933,0.19151,-0.09594,0.00633,0.99367
8.54000,1.19502,-0.06040,-0.45927,0.19122,-0.09579,0.00633,0.99367
8.54500,1.19472,-0.06039,-0.45922,0.19094,-0.09565,0.00633,0.99367
8.55000,1.19442,-0.06037,-0.45916,0.19066,-0.09551,0.00633,0.99367
8.55500,1.19411,-0.06036,-0.45911,0.19037,-0.09537,0.00633,0.99367
8.56000,1.19381,-0.06034,-0.45905,0.19009,-0.09523,0.00633,0.99367
8.56500,1.19351,-0.06033,-0.45900,0.18980,-0.09509,0.00633,0.99367
8.57000,1.19321,-0.06031,-0.45894,0.18952,-0.09495,0.00633,0.99367
8.57500,1.19291,-0.06030,-0.45889,0.18924,-0.09481,0.00633,0.99367
8.58000,1.19261,-0.06028,-0.45883,0.18896,-0.09467,0.00633,0.99367
8.58500,1.19230,-0.06027,-0.45878,0.18868,-0.09453,0.00633,0.99367
8.59000,1.19200,-0.06025,-0.45872,0.18840,-0.09439,0.00633,0.99367
8.59500,1.19170,-0.06024,-0.45867,0.18811,-0.09425,0.00633,0.99367
8.60000,1.19140,-0.06022,-0.45861,0.18783,-0.09412,0.00633,0.99367
8.60500,1.19110,-0.06021,-0.45856,0.18755,-0.09398,0.00633,0.99367
8.61000,1.19080,-0.06019,-0.45850,0.18727,-0.09384,0.00633,0.99367
8.61500,1.19050,-0.06018,-0.45845,0.18700,-0.09370,0.00633,0.99367
8.62000,1.19020,-0.06016,-0.45839,0.18672,-0.09356,0.00633,0.99367
8.62500,1.18990,-0.06015,-0.45833,0.18644,-0.09342,0.00633,0.99367
8.63000,1.18960,-0.06013,-0.45828,0.18616,-0.09329,0.00633,0.99367
8.63500,1.18930,-0.06012,-0.45822,0.18588,-0.09315,0.00633,0.99367
8.64000,1.18899,-0.06010,-0.45817,0.18561,-0.09301,0.00633,0.99367
8.64500,1.18869,-0.06009,-0.45811,0.18533,-0.09288,0.00633,0.99367
8.65000,1.18839,-0.06007,-0.45806,0.18505,-0.09274,0.00633,0.99367
8.65500,1.18809,-0.06006,-0.45800,0.18478,-0.09260,0.00633,0.99367
8.66000,1.18779,-0.06004,-0.45794,0.18450,-0.09247,0.00633,0.99367
8.66500,1.18749,-0.06003,-0.45789,0.18423,-0.09233,0.00633,0.99367
8.67000,1.18719,-0.06001,-0.45783,0.18395,-0.09219,0.00633,0.99367
8.67500,1.18689,-0.06000,-0.45778,0.18368,-0.09206,0.00633,0.99367
8.68000,1.18659,-0.05998,-0.45772,0.18341,-0.09192,0.00633,0.99367
8.68500,1.18629,-0.05997,-0.45767,0.18313,-0.09179,0.00633,0.99367
8.69000,1.18599,-0.05995,-0.45761,0.18286,-0.09165,0.00633,0.99367
8.69500,1.18569,-0.05994,-0.45755,0.18259,-0.09152,0.00633,0.99367
8.70000,1.18539,-0.05992,-0.45750,0.18232,-0.09138,0.00633,0.99367
8.70500,1.18509,-0.05991,-0.45744,0.18204,-0.09125,0.00633,0.99367
8.71000,1.18480,-0.05989,-0.45739,0.18177,-0.09111,0.00633,0.99367
8.71500,1.18450,-0.05988,-0.45733,0.18150,-0.09098,0.00633,0.99367
8.72000,1.18420,-0.05986,-0.45727,0.18123,-0.09084,0.00633,0.99367
8.72500,1.18390,-0.05985,-0.45722,0.18096,-0.09071,0.00633,0.99367
8.73000,1.18360,-0.05983,-0.45716,0.18069,-0.09058,0.00633,0.99367
8.73500,1.18330,-0.05982,-0.45711,0.18042,-0.09044,0.00633,0.99367
8.74000,1.18300,-0.05980,-0.45705,0.18015,-0.09031,0.00633,0.99367
8.74500,1.18270,-0.05979,-0.45699,0.17989,-0.09018,0.00633,0.99367
8.75000,1.18240,-0.05977,-0.45694,0.17962,-0.09004,0.00633,0.99367
8.75500,1.18210,-0.05976,-0.45688,0.17935,-0.08991,0.00633,0.99367
8.76000,1.18180,-0.05974,-0.45682,0.17908,-0.08978,0.00633,0.99367
8.76500,1.18151,-0.05973,-0.45677,0.17882,-0.08965,0.00633,0.99367
8.77000,1.18121,-0.05971,-0.45671,0.17855,-0.08951,0.00633,0.99367
8.77500,1.18091,-0.05970,-0.45666,0.17828,-0.08938,0.00633,0.99367
8.78000,1.18061,-0.05968,-0.45660,0.17802,-0.08925,0.00633,0.99367
8.78500,1.18031,-0.05967,-0.45654,0.17775,-0.08912,0.00633,0.99367
8.79000,1.18001,-0.05965,-0.45649,0.17749,-0.08899,0.00633,0.99367
8.79500,1.17972,-0.05964,-0.45643,0.17722,-0.08886,0.00633,0.99367
8.80000,1.17942,-0.05963,-0.45637,0.17696,-0.08872,0.00633,0.99367
8.80500,1.17912,-0.05961,-0.45632,0.17670,-0.08859,0.00633,0.99367
8.81000,1.17882,-0.05960,-0.45626,0.17643,-0.08846,0.00633,0.99367
8.81500,1.17852,-0.05958,-0.45620,0.17617,-0.08833,0.00633,0.99367
8.82000,1.17823,-0.05957,-0.45615,0.17591,-0.08820,0.00633,0.99367
8.82500,1.17793,-0.05955,-0.45609,0.17565,-0.08807,0.00633,0.99367
8.83000,1.17763,-0.05954,-0.45603,0.17538,-0.08794,0.00633,0.99367
8.83500,1.17733,-0.05952,-0.45598,0.17512,-0.08781,0.00633,0.99367
8.84000,1.17704,-0.05951,-0.45592,0.17486,-0.08768,0.00633,0.99367
8.84500,1.17674,-0.05949,-0.45586,0.17460,-0.08755,0.00633,0.99367
8.85000,1.17644,-0.05948,-0.45581,0.17434,-0.08743,0.00633,0.99367
8.85500,1.17614,-0.05946,-0.45575,0.17408,-0.08730,0.00633,0.99367
8.86000,1.17585,-0.05945,-0.45569,0.17382,-0.08717,0.00633,0.99367
8.86500,1.17555,-0.05943,-0.45564,0.17356,-0.08704,0.00633,0.99367
8.87000,1.17525,-0.05942,-0.45558,0.17331,-0.08691,0.00633,0.99367
8.87500,1.17495,-0.05940,-0.45552,0.17305,-0.08678,0.00633,0.99367
8.88000,1.17466,-0.05939,-0.45547,0.17279,-0.08665,0.00633,0.99367
8.88500,1.17436,-0.05937,-0.45541,0.17253,-0.08653,0.00633,0.99367
8.89000,1.17406,-0.05936,-0.45535,0.17227,-0.08640,0.00633,0.99367
8.89500,1.17377,-0.05934,-0.45530,0.17202,-0.08627,0.00633,0.99367
8.90000,1.17347,-0.05933,-0.45524,0.17176,-0.08614,0.00633,0.99367
8.90500,1.17317,-0.05931,-0.45518,0.17151,-0.08602,0.00633,0.99367
8.91000,1.17288,-0.05930,-0.45513,0.17125,-0.08589,0.00633,0.99367
8.91500,1.17258,-0.05928,-0.45507,0.17100,-0.08576,0.00633,0.99367
8.92000,1.17228,-0.05927,-0.45501,0.17074,-0.08564,0.00633,0.99367
8.92500,1.17199,-0.05925,-0.45495,0.17049,-0.08551,0.00633,0.99367
8.93000,1.17169,-0.05924,-0.45490,0.17023,-0.08538,0.00633,0.99367
8.93500,1.17140,-0.05923,-0.45484,0.16998,-0.08526,0.00633,0.99367
8.94000,1.17110,-0.05921,-0.45478,0.16973,-0.08513,0.00633,0.99367
8.94500,1.17080,-0.05920,-0.45473,0.16947,-0.08501,0.00633,0.99367
8.95000,1.17051,-0.05918,-0.45467,0.16922,-0.08488,0.00633,0.99367
8.95500,1.17021,-0.05917,-0.45461,0.16897,-0.08476,0.00633,0.99367
8.96000,1.16992,-0.05915,-0.45455,0.16872,-0.08463,0.00633,0.99367
8.96500,1.16962,-0.05914,-0.45450,0.16847,-0.08451,0.00633,0.99367
8.97000,1.16933,-0.05912,-0.45444,0.16821,-0.08438,0.00633,0.99367
8.97500,1.16903,-0.05911,-0.45438,0.16796,-0.08426,0.00633,0.99367
8.98000,1.16873,-0.05909,-0.45432,0.16771,-0.08413,0.00633,0.99367
8.98500,1.16844,-0.05908,-0.45427,0.16746,-0.08401,0.00633,0.99367
8.99000,1.16814,-0.05906,-0.45421,0.16721,-0.08388,0.00633,0.99367
8.99500,1.16785,-0.05905,-0.45415,0.16696,-0.08376,0.00633,0.99367
9.00000,1.16755,-0.05903,-0.45409,0.16672,-0.08364,0.00633,0.99367
9.00500,1.16726,-0.05902,-0.45404,0.16647,-0.08351,0.00633,0.99367
9.01000,1.16696,-0.05900,-0.45398,0.16622,-0.08339,0.00633,0.99367
9.01500,1.16667,-0.05899,-0.45392,0.16597,-0.08327,0.00633,0.99367
9.02000,1.16637,-0.05897,-0.45386,0.16572,-0.08314,0.00633,0.99367
9.02500,1.16608,-0.05896,-0.45381,0.16548,-0.08302,0.00633,0.99367
9.03000,1.16578,-0.05895,-0.45375,0.16523,-0.08290,0.00633,0.99367
9.03500,1.16549,-0.05893,-0.45369,0.16499,-0.08278,0.00633,0.99367
9.04000,1.16519,-0.05892,-0.45363,0.16474,-0.08265,0.00633,0.99367
9.04500,1.16490,-0.05890,-0.45358,0.16449,-0.08253,0.00633,0.99367
9.05000,1.16461,-0.05889,-0.45352,0.16425,-0.08241,0.00633,0.99367
9.05500,1.16431,-0.05887,-0.45346,0.16400,-0.08229,0.00633,0.99367
9.06000,1.16402,-0.05886,-0.45340,0.16376,-0.08217,0.00633,0.99367
9.06500,1.16372,-0.05884,-0.45334,0.16352,-0.08205,0.00633,0.99367
9.07000,1.16343,-0.05883,-0.45329,0.16327,-0.08192,0.00633,0.99367
9.07500,1.16313,-0.05881,-0.45323,0.16303,-0.08180,0.00633,0.99367
9.08000,1.16284,-0.05880,-0.45317,0.16279,-0.08168,0.00633,0.99367
9.08500,1.16255,-0.05878,-0.45311,0.16254,-0.08156,0.00633,0.99367
9.09000,1.16225,-0.05877,-0.45306,0.16230,-0.08144,0.00633,0.99367
9.09500,1.16196,-0.05875,-0.45300,0.16206,-0.08132,0.00633,0.99367
9.10000,1.16167,-0.05874,-0.45294,0.16182,-0.08120,0.00633,0.99367
9.10500,1.16137,-0.05873,-0.45288,0.16158,-0.08108,0.00633,0.99367
9.11000,1.16108,-0.05871,-0.45282,0.16134,-0.08096,0.00633,0.99367
9.11500,1.16078,-0.05870,-0.45277,0.16110,-0.08084,0.00633,0.99367
9.12000,1.16049,-0.05868,-0.45271,0.16086,-0.08072,0.00633,0.99367
9.12500,1.16020,-0.05867,-0.45265,0.16062,-0.08060,0.00633,0.99367
9.13000,1.15990,-0.05865,-0.45259,0.16038,-0.08048,0.00633,0.99367
9.13500,1.15961,-0.05864,-0.45253,0.16014,-0.08036,0.00633,0.99367
9.14000,1.15932,-0.05862,-0.45247,0.15990,-0.08025,0.00633,0.99367
9.14500,1.15903,-0.05861,-0.45242,0.15966,-0.08013,0.00633,0.99367
9.15000,1.15873,-0.05859,-0.45236,0.15942,-0.08001,0.00633,0.99367
9.15500,1.15844,-0.05858,-0.45230,0.15919,-0.07989,0.00633,0.99367
9.16000,1.15815,-0.05856,-0.45224,0.15895,-0.07977,0.00633,0.99367
9.16500,1.15785,-0.05855,-0.45218,0.15871,-0.07966,0.00633,0.99367
9.17000,1.15756,-0.05854,-0.45213,0.15848,-0.07954,0.00633,0.99367
9.17500,1.15727,-0.05852,-0.45207,0.15824,-0.07942,0.00633,0.99367
9.18000,1.15698,-0.05851,-0.45201,0.15800,-0.07930,0.00633,0.99367
9.18500,1.15668,-0.05849,-0.45195,0.15777,-0.07919,0.00633,0.99367
9.19000,1.15639,-0.05848,-0.45189,0.15753,-0.07907,0.00633,0.99367
9.19500,1.15610,-0.05846,-0.45183,0.15730,-0.07895,0.00633,0.99367
9.20000,1.15581,-0.05845,-0.45177,0.15706,-0.07883,0.00633,0.99367
9.20500,1.15551,-0.05843,-0.45172,0.15683,-0.07872,0.00633,0.99367
9.21000,1.15522,-0.05842,-0.45166,0.15660,-0.07860,0.00633,0.99367
9.21500,1.15493,-0.05840,-0.45160,0.15636,-0.07849,0.00633,0.99367
9.22000,1.15464,-0.05839,-0.45154,0.15613,-0.07837,0.00633,0.99367
9.22500,1.15435,-0.05837,-0.45148,0.15590,-0.07825,0.00633,0.99367
9.23000,1.15405,-0.05836,-0.45142,0.15567,-0.07814,0.00633,0.99367
9.23500,1.15376,-0.05835,-0.45136,0.15543,-0.07802,0.00633,0.99367
9.24000,1.15347,-0.05833,-0.45131,0.15520,-0.07791,0.00633,0.99367
9.24500,1.15318,-0.05832,-0.45125,0.15497,-0.07779,0.00633,0.99367
9.25000,1.15289,-0.05830,-0.45119,0.15474,-0.07768,0.00633,0.99367
9.25500,1.15260,-0.05829,-0.45113,0.15451,-0.07756,0.00633,0.99367
9.26000,1.15231,-0.05827,-0.45107,0.15428,-0.07745,0.00633,0.99367
9.26500,1.15201,-0.05826,-0.45101,0.15405,-0.07733,0.00633,0.99367
9.27000,1.15172,-0.05824,-0.45095,0.15382,-0.07722,0.00633,0.99367
9.27500,1.15143,-0.05823,-0.45089,0.15359,-0.07710,0.00633,0.99367
9.28000,1.15114,-0.05821,-0.45084,0.15336,-0.07699,0.00633,0.99367
9.28500,1.15085,-0.05820,-0.45078,0.15313,-0.07688,0.00633,0.99367
9.29000,1.15056,-0.05819,-0.45072,0.15290,-0.07676,0.00633,0.99367
9.29500,1.15027,-0.05817,-0.45066,0.15268,-0.07665,0.00633,0.99367
9.30000,1.14998,-0.05816,-0.45060,0.15245,-0.07654,0.00633,0.99367
9.30500,1.14969,-0.05814,-0.45054,0.15222,-0.07642,0.00633,0.99367
9.31000,1.14940,-0.05813,-0.45048,0.15200,-0.07631,0.00633,0.99367
9.31500,1.14911,-0.05811,-0.45042,0.15177,-0.07620,0.00633,0.99367
9.32000,1.14882,-0.05810,-0.45036,0.15154,-0.07608,0.00633,0.99367
9.32500,1.14852,-0.05808,-0.45031,0.15132,-0.07597,0.00633,0.99367
9.33000,1.14823,-0.05807,-0.45025,0.15109,-0.07586,0.00633,0.99367
9.33500,1.14794,-0.05806,-0.45019,0.15087,-0.07575,0.00633,0.99367
9.34000,1.14765,-0.05804,-0.45013,0.15064,-0.07564,0.00633,0.99367
9.34500,1.14736,-0.05803,-0.45007,0.15042,-0.07552,0.00633,0.99367
9.35000,1.14707,-0.05801,-0.45001,0.15019,-0.07541,0.00633,0.99367
9.35500,1.14678,-0.05800,-0.44995,0.14997,-0.07530,0.00633,0.99367
9.36000,1.14649,-0.05798,-0.44989,0.14975,-0.07519,0.00633,0.99367
9.36500,1.14620,-0.05797,-0.44983,0.14952,-0.07508,0.00633,0.99367
9.37000,1.14591,-0.05795,-0.44977,0.14930,-0.07497,0.00633,0.99367
9.37500,1.14562,-0.05794,-0.44971,0.14908,-0.07486,0.00633,0.99367
9.38000,1.14533,-0.05792,-0.44965,0.14886,-0.07475,0.00633,0.99367
9.38500,1.14505,-0.05791,-0.44960,0.14863,-0.07463,0.00633,0.99367
9.39000,1.14476,-0.05790,-0.44954,0.14841,-0.07452,0.00633,0.99367
9.39500,1.14447,-0.05788,-0.44948,0.14819,-0.07441,0.00633,0.99367
9.40000,1.14418,-0.05787,-0.44942,0.14797,-0.07430,0.00633,0.99367
9.40500,1.14389,-0.05785,-0.44936,0.14775,-0.07419,0.00633,0.99367
9.41000,1.14360,-0.05784,-0.44930,0.14753,-0.07408,0.00633,0.99367
9.41500,1.14331,-0.05782,-0.44924,0.14731,-0.07397,0.00633,0.99367
9.42000,1.14302,-0.05781,-0.44918,0.14709,-0.07387,0.00633,0.99367
9.42500,1.14273,-0.05779,-0.44912,0.14687,-0.07376,0.00633,0.99367
9.43000,1.14244,-0.05778,-0.44906,0.14665,-0.07365,0.00633,0.99367
9.43500,1.14215,-0.05777,-0.44900,0.14643,-0.07354,0.00633,0.99367
9.44000,1.14186,-0.05775,-0.44894,0.14622,-0.07343,0.00633,0.99367
9.44500,1.14158,-0.05774,-0.44888,0.14600,-0.07332,0.00633,0.99367
9.45000,1.14129,-0.05772,-0.44882,0.14578,-0.07321,0.00633,0.99367
9.45500,1.14100,-0.05771,-0.44876,0.14556,-0.07310,0.00633,0.99367
9.46000,1.14071,-0.05769,-0.44870,0.14535,-0.07300,0.00633,0.99367
9.46500,1.14042,-0.05768,-0.44864,0.14513,-0.07289,0.00633,0.99367
9.47000,1.14013,-0.05767,-0.44858,0.14491,-0.07278,0.00633,0.99367
9.47500,1.13985,-0.05765,-0.44852,0.14470,-0.07267,0.00633,0.99367
9.48000,1.13956,-0.05764,-0.44846,0.14448,-0.07256,0.00633,0.99367
9.48500,1.13927,-0.05762,-0.44840,0.14427,-0.07246,0.00633,0.99367
9.49000,1.13898,-0.05761,-0.44834,0.14405,-0.07235,0.00633,0.99367
9.49500,1.13869,-0.05759,-0.44828,0.14384,-0.07224,0.00633,0.99367
9.50000,1.13841,-0.05758,-0.44822,0.14362,-0.07214,0.00633,0.99367
9.50500,1.13812,-0.05756,-0.44816,0.14341,-0.07203,0.00633,0.99367
9.51000,1.13783,-0.05755,-0.44810,0.14319,-0.07192,0.00633,0.99367
9.51500,1.13754,-0.05754,-0.44804,0.14298,-0.07182,0.00633,0.99367
9.52000,1.13725,-0.05752,-0.44798,0.14277,-0.07171,0.00633,0.99367
9.52500,1.13697,-0.05751,-0.44793,0.14256,-0.07160,0.00633,0.99367
9.53000,1.13668,-0.05749,-0.44787,0.14234,-0.07150,0.00633,0.99367
9.53500,1.13639,-0.05748,-0.44781,0.14213,-0.07139,0.00633,0.99367
9.54000,1.13610,-0.05746,-0.44775,0.14192,-0.07129,0.00633,0.99367
9.54500,1.13582,-0.05745,-0.44769,0.14171,-0.07118,0.00633,0.99367
9.55000,1.13553,-0.05744,-0.44762,0.14150,-0.07108,0.00633,0.99367
9.55500,1.13524,-0.05742,-0.44756,0.14129,-0.07097,0.00633,0.99367
9.56000,1.13496,-0.05741,-0.44750,0.14108,-0.07086,0.00633,0.99367
9.56500,1.13467,-0.05739,-0.44744,0.14087,-0.07076,0.00633,0.99367
9.57000,1.13438,-0.05738,-0.44738,0.14066,-0.07066,0.00633,0.99367
9.57500,1.13410,-0.05736,-0.44732,0.14045,-0.07055,0.00633,0.99367
9.58000,1.13381,-0.05735,-0.44726,0.14024,-0.07045,0.00633,0.99367
9.58500,1.13352,-0.05734,-0.44720,0.14003,-0.07034,0.00633,0.99367
9.59000,1.13324,-0.05732,-0.44714,0.13982,-0.07024,0.00633,0.99367
9.59500,1.13295,-0.05731,-0.44708,0.13961,-0.07013,0.00633,0.99367
9.60000,1.13266,-0.05729,-0.44702,0.13940,-0.07003,0.00633,0.99367
9.60500,1.13238,-0.05728,-0.44696,0.13919,-0.06993,0.00633,0.99367
9.61000,1.13209,-0.05726,-0.44690,0.13899,-0.06982,0.00633,0.99367
9.61500,1.13180,-0.05725,-0.44684,0.13878,-0.06972,0.00633,0.99367
9.62000,1.13152,-0.05724,-0.44678,0.13857,-0.06962,0.00633,0.99367
9.62500,1.13123,-0.05722,-0.44672,0.13837,-0.06951,0.00633,0.99367
9.63000,1.13095,-0.05721,-0.44666,0.13816,-0.06941,0.00633,0.99367
9.63500,1.13066,-0.05719,-0.44660,0.13796,-0.06931,0.00633,0.99367
9.64000,1.13037,-0.05718,-0.44654,0.13775,-0.06920,0.00633,0.99367
9.64500,1.13009,-0.05716,-0.44648,0.13754,-0.06910,0.00633,0.99367
9.65000,1.12980,-0.05715,-0.44642,0.13734,-0.06900,0.00633,0.99367
9.65500,1.12952,-0.05714,-0.44636,0.13713,-0.06890,0.00633,0.99367
9.66000,1.12923,-0.05712,-0.44630,0.13693,-0.06880,0.00633,0.99367
9.66500,1.12895,-0.05711,-0.44624,0.13673,-0.06869,0.00633,0.99367
9.67000,1.12866,-0.05709,-0.44618,0.13652,-0.06859,0.00633,0.99367
9.67500,1.12837,-0.05708,-0.44612,0.13632,-0.06849,0.00633,0.99367
9.68000,1.12809,-0.05706,-0.44606,0.13612,-0.06839,0.00633,0.99367
9.68500,1.12780,-0.05705,-0.44600,0.13591,-0.06829,0.00633,0.99367
9.69000,1.12752,-0.05704,-0.44593,0.13571,-0.06819,0.00633,0.99367
9.69500,1.12723,-0.05702,-0.44587,0.13551,-0.06809,0.00633,0.99367
9.70000,1.12695,-0.05701,-0.44581,0.13531,-0.06798,0.00633,0.99367
9.70500,1.12666,-0.05699,-0.44575,0.13510,-0.06788,0.00633,0.99367
9.71000,1.12638,-0.05698,-0.44569,0.13490,-0.06778,0.00633,0.99367
9.71500,1.12609,-0.05696,-0.44563,0.13470,-0.06768,0.00633,0.99367
9.72000,1.12581,-0.05695,-0.44557,0.13450,-0.06758,0.00633,0.99367
9.72500,1.12552,-0.05694,-0.44551,0.13430,-0.06748,0.00633,0.99367
9.73000,1.12524,-0.05692,-0.44545,0.13410,-0.06738,0.00633,0.99367
